City Name,State,Population
MERRICK,New York,89
WOODBURY,New York,75
BELLMORE,New York,75
KERHONKSON,New York,50
NEW PALTZ,New York,179
ELLENVILLE,New York,275
KERHONKSON,New York,265
MOUNT TREMPER,New York,317
CLARYVILLE,New York,688
BEACON,New York,600
WALLKILL,New York,1200
BEACON,New York,96
ALBANY,New York,1004
HIGHMOUNT,New York,260
HIGHLAND,New York,80
KINGSTON,New York,55
BOULDER,New York,35
HURLEY,New York,76
MODENA,New York,67
HURLEY,New York,60
BROOKLYN,New York,40
NEW PALTZ,New York,588
KINGSTON,New York,100
STONE RIDGE,New York,90
SOMERS,New York,45
SAUGERTIES,New York,390
ELLENVILLE,New York,400
KINGSTON,New York,40
SHOKAN,New York,100
RED HOOK,New York,50
NEW PALTZ,New York,90
NORTH CREEK,New York,1100
WARRENSBURG,New York,3600
LAKE GEORGE,New York,45
LAKE GEORGE,New York,275
CHESTERTOWN,New York,180
LAKE GEORGE,New York,125
LAKE GEORGE,New York,132
LAKE GEORGE,New York,100
LAKE GEORGE,New York,180
CAMBRIDGE,New York,43
SOMERVILLE,New York,48
ARGYLE,New York,495
FORT EDWARD,New York,3300
GRANVILLE,New York,2450
WHITEHALL,New York,2800
GANSEVOORT,New York,150
NISKAYUNA,New York,30
ALBANY,New York,1134
ARGYLE,New York,225
PUTNAM STATION,New York,60
GREENWICH,New York,85
GREENWICH,New York,35
CAMBRIDGE,New York,31
WOLCOTT,New York,2200
WOLCOTT,New York,65
WOLCOTT,New York,100
MT. KISCO,New York,300
BRIARCLIFF MANOR,New York,9190
CROTON-ON-HUDSON,New York,8000
GOLDEN'S BRIDGE,New York,250
CHAPPAQUA,New York,16800
WEST NYACK,New York,146732
SLEEPY HOLLOW,New York,9870
OSSINING,New York,30000
TARRYTOWN,New York,11000
BEDFORD,New York,44
SOUTH SALEM,New York,95
KATONAH,New York,945
KATONAH,New York,450
ARMONK,New York,1000
YONKERS,New York,150
BEDFORD,New York,425
MT. KISCO,New York,365
OSSINING,New York,130
POUND RIDGE,New York,25
YORKTOWN HEIGHTS,New York,150
WHITE PLAINS,New York,170
SLEEPY HOLLOW,New York,40
"NORTH SALEM,",New York,50
ARMONK,New York,101
WYOMING,New York,130
PENN YAN,New York,5248
PENN YAN,New York,100
MAUMEE,Ohio,480
ELIDA,Ohio,66
LOUDONVILLE,Ohio,284
ASHLAND,Ohio,43
ASHLAND,Ohio,1191
ANDOVER,Ohio,6009
WARREN,Ohio,85
PIERPONT,Ohio,200
CHAUNCEY,Ohio,1428
NEW KNOXVILLE,Ohio,946
NEW BREMEN,Ohio,80
BELLAIRE,Ohio,4278
MONROE,Ohio,14269
MECHANICSBURG,Ohio,1644
ST. PARIS,Ohio,735
NORTH LEWISBURG,Ohio,675
NORTH LEWISBURG,Ohio,300
SPRINGFIELD,Ohio,145
SPRINGFIELD,Ohio,241
SPRINGFIELD,Ohio,234
SOUTH VIENNA,Ohio,120
NORTH HAMPTON,Ohio,538
SOUTH VIENNA,Ohio,393
SPRINGFIELD,Ohio,203
NEW CARLISLE,Ohio,44
URBANA,Ohio,181
SPRINGFIELD,Ohio,30
SPRINGFIELD,Ohio,56
BATAVIA,Ohio,1509
SABINA,Ohio,2493
SABINA,Ohio,600
SALEM,Ohio,50
BELOIT,Ohio,116
GALION,Ohio,135
CHAGRIN FALLS,Ohio,4991
WEST COVINA,Ohio,578
UNION CITY,Ohio,1650
GREENVILLE,Ohio,135
OSGOOD,Ohio,52
ARCANUM,Ohio,70
PITSBURG,Ohio,792
VERMILION,Ohio,10569
BREMEN,Ohio,1425
BEXLEY,Ohio,75
MILLERSPORT,Ohio,3200
THORNVILLE,Ohio,98
THURSTON,Ohio,604
CANAL WINCHESTER,Ohio,112
BALTIMORE,Ohio,150
WASHINGTON COURT HOUSE,Ohio,450
INDIANAPOLIS,Ohio,180
GROVEPORT,Ohio,3248
MORGANTOWN,Ohio,188
DURHAM,Ohio,505
DURHAM,Ohio,217
GROVE CITY,Ohio,50
GROVE CITY,Ohio,236
HILLIARD,Ohio,311
NEW ALBANY,Ohio,40
GROVE CITY,Ohio,370
FAYETTE,Ohio,1340
CHESTERLAND,Ohio,39
CHARDON,Ohio,5247
MIDDLEFIELD,Ohio,2694
CHAGRIN FALLS,Ohio,1800
CHESTERLAND,Ohio,28
CHESTERLAND,Ohio,200
CHAGRIN FALLS,Ohio,640
MIDDLEFIELD,Ohio,85
CHESTERLAND,Ohio,950
NEWBURY,Ohio,649
HIRAM,Ohio,136
HUNTSBURG,Ohio,94
CHAGRIN FALLS,Ohio,118
CHARDON,Ohio,30
NEWBURY,Ohio,120
MIDDLEBURG HEIGHTS,Ohio,102
NEWBURY,Ohio,35
MIDDLEFIELD,Ohio,810
MAUMEE,Ohio,360
BEAVERCREEK,Ohio,41000
BEAVERCREEK,Ohio,857
MOUNT BLANCHARD,Ohio,1127
JENERA,Ohio,84
MT. VERNON,Ohio,55
DEERSVILLE,Ohio,82
LEBANON,Ohio,1315
WALNUT CREEK,Ohio,1270
APPLECREEK,Ohio,165
CHARM,Ohio,600
BETHLEHEM,Ohio,95
PLYMOUTH,Ohio,90
JACKSON,Ohio,9691
MINGO JUNCTION,Ohio,3350
DANVILLE,Ohio,1014
KIRTLAND,Ohio,398
DURHAM,Ohio,65
HEATH,Ohio,10310
NEWARK,Ohio,49934
DURHAM,Ohio,465
UTICA,Ohio,36
JOHNSTOWN,Ohio,1600
NEWARK,Ohio,73
UTICA,Ohio,237
NEW ALBANY,Ohio,368
NEWARK,Ohio,28
KNOXVILLE,Ohio,514
NEWARK,Ohio,650
NEW ALBANY,Ohio,900
BELLEFONTAINE,Ohio,13249
LONDON,Ohio,70
QUINCY,Ohio,706
SCOTT,Ohio,98
HUNTSVILLE,Ohio,69
DEGRAFF,Ohio,30
LORAIN,Ohio,64152
SOUTH AMHERST,Ohio,1688
HAMILTON,Ohio,170
MOUNT STERLING,Ohio,2000
LONDON,Ohio,4900
SOUTH SOLON,Ohio,96
LEWIS CENTER,Ohio,27
PLAIN CITY,Ohio,450
PLAIN CITY,Ohio,426
LONDON,Ohio,593
LONDON,Ohio,721
WESTLAKE,Ohio,2490
PLAIN CITY,Ohio,100
LONDON,Ohio,100
PLAIN CITY,Ohio,287
PLAIN CITY,Ohio,140
LONDON,Ohio,45
STRUTHERS,Ohio,58551
SEBRING,Ohio,6058
COLUMBIANA,Ohio,239
CANFIELD,Ohio,34
MEDINA,Ohio,25956
SEVILLE,Ohio,2296
MEDINA,Ohio,131
MEDINA,Ohio,108
MIDDLEPORT,Ohio,2446
COLDWATER,Ohio,4774
NEW KNOXVILLE,Ohio,103
MARIA STEIN,Ohio,704
COLDWATER,Ohio,59
CELINA,Ohio,175
CELINA,Ohio,122
BRADFORD,Ohio,50
LAURA,Ohio,487
WEST MILTON,Ohio,4800
MANSFIELD,Ohio,70
TIPP CITY,Ohio,40
KETTERING,Ohio,30
BROOKVILLE,Ohio,211
GERMANTOWN,Ohio,5796
MAUMEE,Ohio,140
BROOKVILLE,Ohio,65
MCCONNELSVILLE,Ohio,60
GALION,Ohio,1180
FRAZEYSBURG,Ohio,1340
ROSEVILLE,Ohio,1852
ZANEVILLE,Ohio,642
CALDWELL,Ohio,3300
ELMORE,Ohio,1421
OAKWOOD,Ohio,727
PAULDING,Ohio,3605
DURHAM,Ohio,50
DURHAM,Ohio,148
BOYTON BEACH,Ohio,62
LOCKBOURNE,Ohio,69
FREDRICKTOWN,Ohio,3376
BOYTON BEACH,Ohio,80
COLUMBUS,Ohio,275
COLUMBUS,Ohio,118
CORONA DEL MAR,Ohio,170
MT. STERLING,Ohio,136
CIRCLEVILLE,Ohio,98
BEAVER,Ohio,434
PIKETON,Ohio,2181
KENT,Ohio,120
RAVENNA,Ohio,513
GARRETTSVILLE,Ohio,231
MOGADORE,Ohio,495
KENT,Ohio,265
KENT,Ohio,81
DURHAM,Ohio,250
ATWATER,Ohio,179
RAVENNA,Ohio,750
MOGADORE,Ohio,150
RANDOLPH,Ohio,78
RAVENNA,Ohio,48
MANTUA,Ohio,86
AURORA,Ohio,40
RAVENNA,Ohio,375
NEW PARIS,Ohio,96
VERONA,Ohio,492
WEST ALEXANDRIA,Ohio,46
WESTLAKE,Ohio,990
KNOXVILLE,Ohio,955
CAMDEN,Ohio,26
FORT JENNINGS,Ohio,452
KENT,Ohio,127
MANSFIELD,Ohio,85
MANSFIELD,Ohio,177
MANSFIELD,Ohio,51000
MANSFIELD,Ohio,140
SHELBY,Ohio,398
ASHLAND,Ohio,1400
GREEN SPRINGS,Ohio,1592
FOSTORIA,Ohio,125
FOSTORIA,Ohio,175
BASCOM,Ohio,85
BRADFORD,Ohio,85
ANNA,Ohio,184
LIBERTY TOWNSHIP,Ohio,87
MINSTER,Ohio,56
MINSTER,Ohio,83
NAVARRE,Ohio,116
HARTVILLE,Ohio,198
NAVARRE,Ohio,563
LOUISVILLE,Ohio,9186
KENT,Ohio,32
LOUISVILLE,Ohio,182
SOLON,Ohio,273
AKRON,Ohio,125
ALLIANCE,Ohio,80
NORTH CANTON,Ohio,25
MORGANTOWN,Ohio,410
STOW,Ohio,79
SEVILLE,Ohio,178
BATH,Ohio,33
PENINSULA,Ohio,209
UNIONTOWN,Ohio,108
BATH,Ohio,508
NEW FRANKLIN,Ohio,25
KENT,Ohio,220
COLUMBUS,Ohio,71
NORTH BLOOMFIELD,Ohio,115
BRISTOLVILLE,Ohio,682
CORTLAND,Ohio,175
NORTH BLOOMFIELD,Ohio,123
CORTLAND,Ohio,320
GNADENHUTTEN,Ohio,1240
COLORADO SPRINGS,Ohio,100
MARYSVILLE,Ohio,302
MILFORD CENTER,Ohio,131
VAN WERT,Ohio,882
FRANKLIN,Ohio,17175
OREGONIA,Ohio,56
WAYNESVILLE,Ohio,100
CRESTON,Ohio,2171
WOOSTER,Ohio,98
KIDRON,Ohio,43
CLINTON,Ohio,68
ORRVILLE,Ohio,100
STERLING,Ohio,85
WOOSTER,Ohio,170
KIDRON,Ohio,910
DOYLESTOWN,Ohio,30
RITTMAN,Ohio,25
MENTOR,Ohio,345
DEFIANCE,Ohio,150
BRYAN,Ohio,150
PERMBERVILLE,Ohio,414
STUART,Oklahoma,1145
MADILL,Oklahoma,3410
STIGLER,Oklahoma,3000
SAPULPA,Oklahoma,19702
MOUNDS,Oklahoma,2100
KELLYVILLE,Oklahoma,5675
CROWDER,Oklahoma,2203
KIOWA,Oklahoma,731
CHANDLER,Oklahoma,3142
SPARKS,Oklahoma,404
HENRYETTA,Oklahoma,6096
EDMOND,Oklahoma,79408
WELLSTON,Oklahoma,825
NORMAN,Oklahoma,100939
GUTHRIE,Oklahoma,9925
PAWNEE,Oklahoma,2230
PAWHUSKA,Oklahoma,3800
AVANT,Oklahoma,361
SKIATOOK,Oklahoma,8110
DELAWARE,Oklahoma,456
CHELSEA,Oklahoma,1964
HULBERT,Oklahoma,1007
FORT GIBSON,Oklahoma,4700
BIG CABIN,Oklahoma,3750
JAY,Oklahoma,2482
LOCUST GROVE,Oklahoma,2578
OCHELATA,Oklahoma,2800
AFTON,Oklahoma,1428
PARK HILL,Oklahoma,90
COOKSON,Oklahoma,200
COOKSON,Oklahoma,272
COOKSON,Oklahoma,200
COOKSON,Oklahoma,200
VIAN,Oklahoma,26
GROVE,Oklahoma,400
LIBERAL,Oklahoma,98
BOKCHITO,Oklahoma,564
ACHILLE,Oklahoma,506
CARTWRIGHT,Oklahoma,54
LOOKEBA,Oklahoma,275
HINTON,Oklahoma,109
EAKLY,Oklahoma,277
HINTON,Oklahoma,2600
GRACEMONT,Oklahoma,336
PIEDMONT,Oklahoma,7542
YUKON,Oklahoma,22498
MUSTANG,Oklahoma,18576
PARK HILL,Oklahoma,50
MOORE,Oklahoma,55083
NORMAN,Oklahoma,1400
NORMAN,Oklahoma,250
PIEDMONT,Oklahoma,138
NOBLE,Oklahoma,22
NOBLE,Oklahoma,170
INDIAHOMA,Oklahoma,350
ELGIN,Oklahoma,3300
WALTERS,Oklahoma,2000
BRISTOW,Oklahoma,3700
DEPEW,Oklahoma,132
WEATHERFORD,Oklahoma,10833
WEATHERFORD,Oklahoma,97
WEATHERFORD,Oklahoma,40
GROVE,Oklahoma,136
LAVERNE,Oklahoma,30
LAVERNE,Oklahoma,45
FAIRMONT,Oklahoma,147
BOISE,Oklahoma,24
POCASSET,Oklahoma,300
TUTTLE,Oklahoma,4500
CHICKASHA,Oklahoma,50
NINNEKAH,Oklahoma,2425
BLANCHARD,Oklahoma,800
DEER CREEK,Oklahoma,147
BUFFALO,Oklahoma,198
LAVERNE,Oklahoma,1097
WAPANUCKA,Oklahoma,420
SHIDLER,Oklahoma,1500
OKARCHE,Oklahoma,43
ROOSEVELT,Oklahoma,280
PRAGUE,Oklahoma,2395
MCLOUD,Oklahoma,100
GUTHRIE,Oklahoma,30
MENO,Oklahoma,195
AMES,Oklahoma,199
RINGWOOD,Oklahoma,424
FAIRVIEW,Oklahoma,1000
WASHINGTON,Oklahoma,600
HANNA,Oklahoma,133
NICHOLS HILLS,Oklahoma,4020
EDMOND,Oklahoma,5500
EDMOND,Oklahoma,168
OKLAHOMA CITY,Oklahoma,172
OKLAHOMA CITY,Oklahoma,100
HARRAH,Oklahoma,100
PRUE,Oklahoma,387
OSAGE,Oklahoma,65
PRUE,Oklahoma,42
FAIRLAND,Oklahoma,652
QUAPAW,Oklahoma,140
FAIRLAND,Oklahoma,1025
MIAMI,Oklahoma,55
RALSTON,Oklahoma,335
RIPLEY,Oklahoma,376
CUSHING,Oklahoma,208
PERKINS,Oklahoma,50
EARLSBORO,Oklahoma,5172
TECUMSEH,Oklahoma,90
MCLOUD,Oklahoma,40
CHEYENNE,Oklahoma,200
BOWLEGS,Oklahoma,2500
SEMINOLE,Oklahoma,6899
VELMA,Oklahoma,960
OPTIMA,Oklahoma,400
GOODWELL,Oklahoma,1198
KEYES,Oklahoma,87
DAVIDSON,Oklahoma,375
CORN,Oklahoma,500
CORDELL,Oklahoma,2903
MOORELAND,Oklahoma,315
MOORELAND,Oklahoma,45
WOODWARD,Oklahoma,40
SHARON,Oklahoma,175
DURANT,Oklahoma,8325
TERLTON,Oklahoma,1775
RIVERSIDE,Oklahoma,50
TUTTLE,Oklahoma,32
TUTTLE,Oklahoma,32
OKLAHOMA CITY,Oklahoma,125
EDMOND,Oklahoma,155
HOOKER,Oklahoma,120
EDMOND,Oklahoma,385
EDMOND,Oklahoma,603
EDMOND,Oklahoma,120
EDMOND,Oklahoma,438
SPENCER,Oklahoma,42
OKLAHOMA CITY,Oklahoma,1040
WYANDOTTE,Oklahoma,55
OKLAHOMA CITY,Oklahoma,25
HARRAH,Oklahoma,200
EDMOND,Oklahoma,1800
CHOCTAW,Oklahoma,26
ADRIAN,Oregon,159
ADAIR VILLAGE,Oregon,875
ALBANY,Oregon,130
ALBANY,Oregon,60
ALBANY,Oregon,300
ALBANY,Oregon,150
ALBANY,Oregon,110
ALBANY,Oregon,78
ALBANY,Oregon,150
ALBANY,Oregon,140
ALBANY,Oregon,55
AMITY,Oregon,1810
ANTELOPE,Oregon,46
NEWBERG,Oregon,215
PROSPECT,Oregon,30
ASHLAND,Oregon,100
ASHLAND,Oregon,85
ASTORIA,Oregon,2500
ASTORIA,Oregon,1635
AURORA,Oregon,480
AURORA,Oregon,1133
AURORA,Oregon,100
BAKER CITY,Oregon,10349
BANDON,Oregon,3000
BANKS,Oregon,2070
CANBY,Oregon,140
BEND,Oregon,77704
BIRKENFELD,Oregon,350
BLY,Oregon,310
BOARDMAN,Oregon,5000
SANDY,Oregon,300
BORING,Oregon,250
BORING,Oregon,40
BORING,Oregon,400
BRIGHTWOOD,Oregon,100
BROOKINGS,Oregon,7120
MOLALLA,Oregon,125
BURNS,Oregon,2835
CANBY,Oregon,18754
PORTLAND,Oregon,265
CARLTON,Oregon,2270
CORVALLIS,Oregon,452
TALENT,Oregon,76
CHRISTMAS VALLEY,Oregon,950
LAKE OSWEGO,Oregon,110
WESTPORT,Oregon,90
CLATSKANIE,Oregon,300
CLOVERDALE,Oregon,600
COLTON,Oregon,1500
CONDON,Oregon,720
COQUILLE,Oregon,84
PORTLAND,Oregon,50
EUGENE,Oregon,250
COTTAGE GROVE,Oregon,45
COTTAGE GROVE,Oregon,63
CRESWELL,Oregon,5585
DAYS CREEK,Oregon,124
SALEM,Oregon,100
DAYTON,Oregon,2535
DETROIT,Oregon,100
DONALD,Oregon,1107
SANDY,Oregon,90
CLACKAMAS,Oregon,165
ESTACADA,Oregon,60
PORTLAND,Oregon,110
FALLS CITY,Oregon,1051
FOREST GROVE,Oregon,26838
HILLSBORO,Oregon,250
FOSSIL,Oregon,470
GASTON,Oregon,200
GATES,Oregon,220
GLIDE,Oregon,1523
OPHIR,Oregon,1500
JACKSONVILLE,Oregon,25
GRANTS PASS,Oregon,80
GRANTS PASS,Oregon,37138
GRANTS PASS,Oregon,70
GRANTS PASS,Oregon,50
GRANTS PASS,Oregon,60
GRASS VALLEY,Oregon,184
CORBETT,Oregon,2954
HAINES,Oregon,415
HEBO,Oregon,250
HERMISTON,Oregon,43
HERMISTON,Oregon,249
HERMISTON,Oregon,19696
HERMISTON,Oregon,100
HILLSBORO,Oregon,0
OXBOW,Oregon,75
HOOD RIVER,Oregon,5532
HUBBARD,Oregon,100
HUBBARD,Oregon,60
JEFFERSON,Oregon,3348
JEFFERSON,Oregon,65
JORDAN VALLEY,Oregon,175
KENO,Oregon,290
MARYLHURST,Oregon,114
KLAMATH FALLS,Oregon,250
KLAMATH FALLS,Oregon,250
KLAMATH FALLS,Oregon,150
MARYLHURST,Oregon,110
LAFAYETTE,Oregon,4423
LA GRANDE,Oregon,96
WEST LINN,Oregon,225
LAKESIDE,Oregon,1800
LANGLOIS,Oregon,220
VANCOUVER,Oregon,114
EUGENE,Oregon,126
LEBANON,Oregon,150
WALDPORT,Oregon,60
LEXINGTON,Oregon,255
NEWBERG,Oregon,275
LINCOLN CITY,Oregon,20830
LONG CREEK,Oregon,195
LOSTINE,Oregon,350
LYONS,Oregon,1300
KEIZER,Oregon,160
MALIN,Oregon,815
SPRINGFIELD,Oregon,600
MILL CITY,Oregon,1830
MILTON-FREEWATER,Oregon,90
MILTON-FREEWATER,Oregon,7145
WEST LINN,Oregon,200
MILWAUKIE,Oregon,20946
MONUMENT,Oregon,115
MORO,Oregon,350
MOUNT VERNON,Oregon,510
MYRTLE CREEK,Oregon,3500
NEHALEM,Oregon,1700
NEWBERG,Oregon,70
BOTHELL,Oregon,50
NORTH BEND,Oregon,65
BEAVERTON,Oregon,3663
NORTH POWDER,Oregon,445
NYSSA,Oregon,3285
OAKLAND,Oregon,954
OCEANSIDE,Oregon,500
ONTARIO,Oregon,14465
SEATTLE,Oregon,60
LAKE OSWEGO,Oregon,180
NEWBERG,Oregon,172
OTIS,Oregon,79
NEWBERG,Oregon,362
OTIS,Oregon,75
PAISLEY,Oregon,245
PENDLETON,Oregon,125
PHILOMATH,Oregon,4670
WELCHES,Oregon,25
SANDY,Oregon,135
PORTLAND,Oregon,666200
PORT ORFORD,Oregon,1200
POWERS,Oregon,712
PRAIRIE CITY,Oregon,841
PRINEVILLE,Oregon,400
PRINEVILLE,Oregon,11000
RAINIER,Oregon,45
RAINIER,Oregon,85
ST HELENS,Oregon,70
REDMOND,Oregon,80
REDMOND,Oregon,100
REEDSPORT,Oregon,4784
RHODODENDRON,Oregon,980
RICHLAND,Oregon,165
RIDDLE,Oregon,75
IDLEYLD,Oregon,161
TENMILE,Oregon,35
ROSEBURG,Oregon,7000
ROSEBURG,Oregon,9200
ROSEBURG,Oregon,28800
NEWBERG,Oregon,350
ST. HELENS,Oregon,2500
SALEM,Oregon,300
NEWBERG,Oregon,75
NEWBERG,Oregon,55
SALEM,Oregon,452
SALEM,Oregon,60
NEWBERG,Oregon,561
SALEM,Oregon,70
SALEM,Oregon,100
SALEM,Oregon,165
SALEM,Oregon,195
EUGENE,Oregon,250
SALEM,Oregon,100
SANDY,Oregon,12991
SCAPPOOSE,Oregon,8710
TIGARD,Oregon,90
SCIO,Oregon,40
SEASIDE,Oregon,7482
ARCH CAPE,Oregon,200
SEASIDE,Oregon,160
SEASIDE,Oregon,100
ASHLAND,Oregon,132
TANGENT,Oregon,31
SILVERTON,Oregon,10484
KEIZER,Oregon,40
SILVERTON,Oregon,45
SISTERS,Oregon,90
SPRAGUE RIVER,Oregon,60
SPRAY,Oregon,139
SPRINGFIELD,Oregon,6300
STANFIELD,Oregon,2115
SUMPTER,Oregon,205
SWEET HOME,Oregon,10322
TALENT,Oregon,6293
TERREBONNE,Oregon,150
TERREBONNE,Oregon,4000
BEND,Oregon,60
THE DALLES,Oregon,47
THE DALLES,Oregon,300
THE DALLES,Oregon,130
TIGARD,Oregon,62500
TILLAMOOK,Oregon,5265
TIMBER,Oregon,180
TOLEDO,Oregon,3645
TROUTDALE,Oregon,16185
FAIRVIEW,Oregon,360
TYGH VALLEY,Oregon,900
TYGH VALLEY,Oregon,150
NEWBERG,Oregon,97
TYGH VALLEY,Oregon,218
VALE,Oregon,1950
VERNONIA,Oregon,2100
WALDPORT,Oregon,3000
WAMIC,Oregon,130
WARRENTON,Oregon,9100
PORTLAND,Oregon,170
WASCO,Oregon,460
WELCHES,Oregon,1500
MARCOLA,Oregon,56
WEST LINN,Oregon,100
WESTPORT,Oregon,550
WESTPORT,Oregon,188
WILLAMINA,Oregon,2284
YONCALLA,Oregon,1095
WOODBURN,Oregon,750
ALOHA,Oregon,88
PORTLAND,Oregon,70
CAVE JUNCTION,Oregon,2160
GRANTS PASS,Oregon,34
CORVALLIS,Oregon,202
DEER ISLAND,Oregon,100
IRVINE,Oregon,100
HILLSBORO,Oregon,1628
TERREBONNE,Oregon,50
WINSTON,Oregon,31
EUGENE,Oregon,60
DEXTER,Oregon,120
COTTAGE GROVE,Oregon,75
JASPER,Oregon,28
WESTFIR,Oregon,90
ST HELENS,Oregon,42
IDLEYLD PARK,Oregon,50
GRANTS PASS,Oregon,57
NEWPORT,Oregon,39
BEAVERTON,Oregon,40
SCAPPOOSE,Oregon,50
RAINIER,Oregon,90
IRVINE,Oregon,150
CLACKAMAS,Oregon,600
TILLAMOOK,Oregon,200
BEND,Oregon,400
GOLD BEACH,Oregon,3000
BROOKINGS,Oregon,115
GRANTS PASS,Oregon,72
BORING,Oregon,550
SALEM,Oregon,120
TERREBONNE,Oregon,30
CRATER LAKE,Oregon,200
KLAMATH FALLS,Oregon,20
GRANTS PASS,Oregon,75
KLAMATH FALLS,Oregon,30
ESTACADA,Oregon,200
ROSEBURG,Oregon,291
NEWBERG,Oregon,289
ROGUE RIVER,Oregon,150
SALEM,Oregon,160
MAUPIN,Oregon,140
ESTACADA,Oregon,95
KLAMATH FALLS,Oregon,78
MEDFORD,Oregon,108
SCAPPOOSE,Oregon,130
DAMASCUS,Oregon,400
SCAPPOOSE,Oregon,110
AMITY,Oregon,2655
MT ANGEL,Oregon,71
CORVALLIS,Oregon,100
MOLALLA,Oregon,80
MEDFORD,Oregon,40
PORTLAND,Oregon,70
RAINIER,Oregon,375
SHERIDAN,Oregon,800
MILWAUKIE,Oregon,80
WALTERVILLE,Oregon,175
SALEM,Oregon,50
GRANTS PASS,Oregon,58
WOODBURN,Oregon,136
GOLD BEACH,Oregon,75
PRINEVILLE,Oregon,183
PORTLAND,Oregon,96
HERMISTON,Oregon,110
CORBETT,Oregon,32
WOODBURN,Oregon,30
WILSONVILLE,Oregon,200
BEND,Oregon,175
LEBANON,Oregon,320
ST HELENS,Oregon,90
WELCHES,Oregon,60
MOLALLA,Oregon,100
MERLIN,Oregon,65
PORTLAND,Oregon,30
BEND,Oregon,130
HAPPY VALLEY,Oregon,26
PORTLAND,Oregon,300
GRANTS PASS,Oregon,34
CHILOQUIN,Oregon,275
MEDFORD,Oregon,90
CLATSKANIE,Oregon,100
SCAPPOOSE,Oregon,80
SCAPPOOSE,Oregon,70
BROWNSVILLE,Oregon,38
BOARDMAN,Oregon,1350
REDMOND,Oregon,150
LA GRANDE,Oregon,160
HILLSBORO,Oregon,50
SALEM,Oregon,91
GRANTS PASS,Oregon,250
REDMOND,Oregon,400
REDMOND,Oregon,80
SALEM,Oregon,165
WOODBURN,Oregon,59
COBURG,Oregon,104
SCAPPOOSE,Oregon,45
HERMISTON,Oregon,125
SALEM,Oregon,26
IMBLER,Oregon,250
SCAPPOOSE,Oregon,90
MERLIN,Oregon,33
CENTRAL POINT,Oregon,48
TANGENT,Oregon,300
GRANTS PASS,Oregon,60
CLATSKANIE,Oregon,70
UNITY,Oregon,71
CORVALLIS,Oregon,113
SCAPPOOSE,Oregon,150
LYNDEN,Oregon,60
NORTH BEND,Oregon,40
NEWBERG,Oregon,110
EUGENE,Oregon,75
TANGENT,Oregon,258
GRANTS PASS,Oregon,150
KLAMATH FALLS,Oregon,770
SISTERS,Oregon,150
KLAMATH FALLS,Oregon,65
OREGON CITY,Oregon,140
ST HELENS,Oregon,60
MCMINVILLE,Oregon,97
GASTON,Oregon,100
PRINEVILLE,Oregon,41
CLATSKANIE,Oregon,30
ALSEA,Oregon,40
NEWBERG,Oregon,29
EAST VALE,Oregon,60
SALEM,Oregon,40
WELCHES,Oregon,50
NEWBERG,Oregon,32
CORVALLIS,Oregon,50
CENTRAL POINT,Oregon,71
BANDON,Oregon,36
BORING,Oregon,49
BURNS,Oregon,120
LAFAYETTE,Oregon,80
VERNONIA,Oregon,45
BAKER CITY,Oregon,350
VANCOUVER,Oregon,200
SEATTLE,Oregon,40
LANGLOIS,Oregon,56
BOARDMAN,Oregon,100
BANDON,Oregon,55
SHADY COVE,Oregon,70
PRINEVILLE,Oregon,58
GRANTS PASS,Oregon,80
CLACKAMAS,Oregon,72
SHADY COVE,Oregon,30
MOLALLA,Oregon,100
AURORA,Oregon,40
ST BENEDICTINE,Oregon,150
WALLA WALLA,Oregon,120
THE DALLES,Oregon,160
CLATSKANIE,Oregon,760
AURORA,Oregon,30
SALEM,Oregon,48
MONROE,Oregon,32
MOLALLA,Oregon,280
MOLALLA,Oregon,180
SEASIDE,Oregon,200
GRANTS PASS,Oregon,90
KLAMATH FALLS,Oregon,425
KLAMATH FALLS,Oregon,320
HARPER,Oregon,117
MT ANGEL,Oregon,60
SALEM,Oregon,540
SILVERTON,Oregon,75
SCAPPOOSE,Oregon,175
NEWBERG,Oregon,270
CLOVERDALE,Oregon,325
MILTON-FREEWATER,Oregon,250
DUFUR,Oregon,50
MEDFORD,Oregon,50
MEDFORD,Oregon,135
LEBANON,Oregon,150
ONTARIO,Oregon,50
ROCKAWAY BEACH,Oregon,25
MEDFORD,Oregon,200
EAGLE POINT,Oregon,275
CAVE JUNCTION,Oregon,33
BANKS,Oregon,200
BUXTON,Oregon,50
CORVALLIS,Oregon,110
LEBANON,Oregon,75
GRANTS PASS,Oregon,465
GRANTS PASS,Oregon,150
GRESHAM,Oregon,650
PORTLAND,Oregon,250
NEWBERG,Oregon,245
EDDYVILLE,Oregon,200
DAYS CREEK,Oregon,230
DIAMOND LAKE,Oregon,90
SANDY,Oregon,60
MOLALLA,Oregon,1500
GRANTS PASS,Oregon,33
MCKENZIE BRIDGE,Oregon,63
SALT LAKE CITY,Oregon,180
DETROIT,Oregon,150
AURORA,Oregon,400
JORDAN VALLEY,Oregon,60
BEND,Oregon,493
TUALATIN,Oregon,600
"PHILOMATH,",Oregon,215
ESTACADA,Oregon,150
MOLALLA,Oregon,45
CANBY,Oregon,450
RAINIER,Oregon,950
VALE,Oregon,80
SALEM,Oregon,70
TURNER,Oregon,140
AURORA,Oregon,2100
SILVERTON,Oregon,90
SALEM,Oregon,160
SALEM,Oregon,70
SALEM,Oregon,188
SALEM,Oregon,25
SALEM,Oregon,160
